district_code,district_name,subdistrict_code,subdistrict_name,village_code,village_name
543,KOPPAL,5467,Koppal,939200,RATNAGIRI
543,KOPPAL,5467,Koppal,601761,Rudrapura
543,KOPPAL,5467,Koppal,601822,Sangapur
543,KOPPAL,5467,Koppal,601760,Shahapur
543,KOPPAL,5467,Koppal,601848,Shivapur
543,KOPPAL,5467,Koppal,601787,Sidaganhalli
543,KOPPAL,5467,Koppal,601829,Sulthanpur
543,KOPPAL,5467,Koppal,601814,Taad Kanakapur
543,KOPPAL,5467,Koppal,601754,Tankankal
543,KOPPAL,5467,Koppal,601819,Tawargera
543,KOPPAL,5467,Koppal,601736,Tigari
543,KOPPAL,5467,Koppal,601794,Uplapur
543,KOPPAL,5467,Koppal,601809,Wadderhatti
543,KOPPAL,5467,Koppal,601713,Wadganhal
543,KOPPAL,5467,Koppal,601805,Wanballary
543,KOPPAL,5467,Koppal,601815,Yelamgera
543,KOPPAL,5467,Koppal,601752,Yettinhatti
543,KOPPAL,7093,KUKUNOOR,601343,Adoor
543,KOPPAL,7093,KUKUNOOR,601369,Advihalli
543,KOPPAL,7093,KUKUNOOR,601364,Anugondana Koppa
543,KOPPAL,7093,KUKUNOOR,601330,Arkeri
543,KOPPAL,7093,KUKUNOOR,601316,Balapur
543,KOPPAL,7093,KUKUNOOR,601327,Balgera
543,KOPPAL,7093,KUKUNOOR,601368,Bannikoppa
543,KOPPAL,7093,KUKUNOOR,601325,Bedwatti
543,KOPPAL,7093,KUKUNOOR,601358,Benakal
543,KOPPAL,7093,KUKUNOOR,601321,Bhairnaikanhalli
543,KOPPAL,7093,KUKUNOOR,601360,Bhanapur
543,KOPPAL,7093,KUKUNOOR,601351,Bhatpanhalli
543,KOPPAL,7093,KUKUNOOR,601339,Binhal
543,KOPPAL,7093,KUKUNOOR,601314,Budgumpi
543,KOPPAL,7093,KUKUNOOR,601344,Chanpanhalli
543,KOPPAL,7093,KUKUNOOR,601336,Chendinhal
543,KOPPAL,7093,KUKUNOOR,601329,Chendoor
543,KOPPAL,7093,KUKUNOOR,601334,Chikbeedinhalu
543,KOPPAL,7093,KUKUNOOR,601340,Chiken Koppa
543,KOPPAL,7093,KUKUNOOR,601372,Chitapur
543,KOPPAL,7093,KUKUNOOR,601341,Dyampur
543,KOPPAL,7093,KUKUNOOR,601357,Gavarhal
543,KOPPAL,7093,KUKUNOOR,601349,Gorelekoppa
543,KOPPAL,7093,KUKUNOOR,601347,Harishankerbandi
543,KOPPAL,7093,KUKUNOOR,601333,Hirebeedinhalu
543,KOPPAL,7093,KUKUNOOR,601337,Honhunashi
543,KOPPAL,7093,KUKUNOOR,601354,Itagi
543,KOPPAL,7093,KUKUNOOR,601332,Kadar Halli
543,KOPPAL,7093,KUKUNOOR,601346,Kakkihalli
543,KOPPAL,7093,KUKUNOOR,601323,Kavalkere
543,KOPPAL,7093,KUKUNOOR,601365,Kerihalli
543,KOPPAL,7093,KUKUNOOR,601373,Komlapur
543,KOPPAL,7093,KUKUNOOR,601345,Konapur
543,KOPPAL,7093,KUKUNOOR,601335,Kudri Moti
543,KOPPAL,7093,KUKUNOOR,601348,Kuknoor
543,KOPPAL,7093,KUKUNOOR,601371,Lakmapur
543,KOPPAL,7093,KUKUNOOR,601367,Male Koppa
543,KOPPAL,7093,KUKUNOOR,601353,Mandalgeri
543,KOPPAL,7093,KUKUNOOR,601322,Mangalore
543,KOPPAL,7093,KUKUNOOR,601363,Mannapur
543,KOPPAL,7093,KUKUNOOR,601355,Masabhanchinhal
543,KOPPAL,7093,KUKUNOOR,601331,Muthalu
543,KOPPAL,7093,KUKUNOOR,601320,Nelgeri
543,KOPPAL,7093,KUKUNOOR,601362,Ningapur
543,KOPPAL,7093,KUKUNOOR,601356,Nittali
543,KOPPAL,7093,KUKUNOOR,601342,Rajoor
543,KOPPAL,7093,KUKUNOOR,601315,Ryavanki
543,KOPPAL,7093,KUKUNOOR,601352,Sidnekoppa
543,KOPPAL,7093,KUKUNOOR,601324,Sirur
543,KOPPAL,7093,KUKUNOOR,601366,Sompur
543,KOPPAL,7093,KUKUNOOR,601370,Tadkal
543,KOPPAL,7093,KUKUNOOR,601361,Talbal
543,KOPPAL,7093,KUKUNOOR,601328,Tipparasanhalu
543,KOPPAL,7093,KUKUNOOR,601350,T.Virapapur
543,KOPPAL,7093,KUKUNOOR,601359,Veerapur
543,KOPPAL,7093,KUKUNOOR,601319,Watparvi
543,KOPPAL,7093,KUKUNOOR,601326,Yadiapur
543,KOPPAL,7093,KUKUNOOR,601338,Yarihanchinal
543,KOPPAL,5465,Kushtagi,601376,Achnoor
543,KOPPAL,5465,Kushtagi,601516,Advibhavi
543,KOPPAL,5465,Kushtagi,601444,Advibhavi
543,KOPPAL,5465,Kushtagi,601527,Ainapur
543,KOPPAL,5465,Kushtagi,601396,Akkeri
543,KOPPAL,5465,Kushtagi,939202,AMARAPURA
543,KOPPAL,5465,Kushtagi,601422,Antarthana
543,KOPPAL,5465,Kushtagi,601535,Bachinhal
543,KOPPAL,5465,Kushtagi,601401,Badimnhal
543,KOPPAL,5465,Kushtagi,601473,Balutagi
543,KOPPAL,5465,Kushtagi,601424,Bandargal
543,KOPPAL,5465,Kushtagi,601469,Banhatti
543,KOPPAL,5465,Kushtagi,601380,Basapur
543,KOPPAL,5465,Kushtagi,601485,Basapur(M)
543,KOPPAL,5465,Kushtagi,601431,Beelagi
543,KOPPAL,5465,Kushtagi,601470,Benchamatti
543,KOPPAL,5465,Kushtagi,601413,Benkanhal
543,KOPPAL,5465,Kushtagi,601456,Bhingikoppa
543,KOPPAL,5465,Kushtagi,601493,Bijakal
543,KOPPAL,5465,Kushtagi,601381,Bilekal
543,KOPPAL,5465,Kushtagi,601458,Bisnhal
543,KOPPAL,5465,Kushtagi,601379,Bommanhal
543,KOPPAL,5465,Kushtagi,601499,Byalihal
543,KOPPAL,5465,Kushtagi,601451,Chalgera
543,KOPPAL,5465,Kushtagi,601433,Chandragiri
543,KOPPAL,5465,Kushtagi,601411,Chickgonnagar
543,KOPPAL,5465,Kushtagi,601536,Chickmukrtinhal
543,KOPPAL,5465,Kushtagi,601462,Chicknandihal
543,KOPPAL,5465,Kushtagi,601437,Develapur
543,KOPPAL,5465,Kushtagi,601457,Donnegudda
543,KOPPAL,5465,Kushtagi,601476,Dotihal
543,KOPPAL,5465,Kushtagi,601398,Gadchinti
543,KOPPAL,5465,Kushtagi,601506,Ganganhal
543,KOPPAL,5465,Kushtagi,601542,Ganganhal
543,KOPPAL,5465,Kushtagi,601524,Garjanhal
543,KOPPAL,5465,Kushtagi,601486,Gonhal(K)
543,KOPPAL,5465,Kushtagi,601407,Gorbihal
543,KOPPAL,5465,Kushtagi,601498,Gorvarbenchamatti
543,KOPPAL,5465,Kushtagi,601466,Gotagi
543,KOPPAL,5465,Kushtagi,601534,Gudadhanamsagar
543,KOPPAL,5465,Kushtagi,601404,Gudadurkal
543,KOPPAL,5465,Kushtagi,601490,Gudadur(M)
543,KOPPAL,5465,Kushtagi,601391,Guddadadevalapur
543,KOPPAL,5465,Kushtagi,601505,Gumgeri
543,KOPPAL,5465,Kushtagi,601399,Habalkatti
543,KOPPAL,5465,Kushtagi,601544,Hadagli
543,KOPPAL,5465,Kushtagi,601526,Hagaldhal
543,KOPPAL,5465,Kushtagi,601438,Hanamageri
543,KOPPAL,5465,Kushtagi,601435,Hanamsagar
543,KOPPAL,5465,Kushtagi,601509,Hanchinhal
543,KOPPAL,5465,Kushtagi,601385,Hanmanhal
543,KOPPAL,5465,Kushtagi,601483,Hesrur
543,KOPPAL,5465,Kushtagi,601463,Hirebannigol
543,KOPPAL,5465,Kushtagi,601409,Hiregonnagar
543,KOPPAL,5465,Kushtagi,601507,Hiremannapur
543,KOPPAL,5465,Kushtagi,601547,Hiremukartihal
543,KOPPAL,5465,Kushtagi,601460,Hirenandihal
543,KOPPAL,5465,Kushtagi,601543,Hiretemminhal
543,KOPPAL,5465,Kushtagi,601549,Homminhal
543,KOPPAL,5465,Kushtagi,601550,Hongaddi
543,KOPPAL,5465,Kushtagi,601427,Honmatti
543,KOPPAL,5465,Kushtagi,601447,Hosalli
543,KOPPAL,5465,Kushtagi,601491,Hosur(K)
543,KOPPAL,5465,Kushtagi,601421,Huchnoor
543,KOPPAL,5465,Kushtagi,601428,Hulgera
543,KOPPAL,5465,Kushtagi,601533,Huliyapur
543,KOPPAL,5465,Kushtagi,601445,Hulsegeri
543,KOPPAL,5465,Kushtagi,601529,Idlapur
543,KOPPAL,5465,Kushtagi,601394,Jagir Gadadur
543,KOPPAL,5465,Kushtagi,601474,Jalihal
543,KOPPAL,5465,Kushtagi,601528,Jumlapur
543,KOPPAL,5465,Kushtagi,601432,Kabbargi
543,KOPPAL,5465,Kushtagi,601442,Kadekoppa
543,KOPPAL,5465,Kushtagi,601389,Kadival
543,KOPPAL,5465,Kushtagi,601419,Kadoor
543,KOPPAL,5465,Kushtagi,601454,Kalalbandi
543,KOPPAL,5465,Kushtagi,601417,Kalgonhal
543,KOPPAL,5465,Kushtagi,601479,Kalkeri
543,KOPPAL,5465,Kushtagi,601519,Kalmalli
543,KOPPAL,5465,Kushtagi,601504,Kandakur
543,KOPPAL,5465,Kushtagi,601539,Kanhal
543,KOPPAL,5465,Kushtagi,601459,Kankoppa
543,KOPPAL,5465,Kushtagi,601416,Katapur
543,KOPPAL,5465,Kushtagi,601481,Kawalbodur
543,KOPPAL,5465,Kushtagi,601477,Kesoor
543,KOPPAL,5465,Kushtagi,601518,Kidadur
543,KOPPAL,5465,Kushtagi,601520,Kilarhatti
543,KOPPAL,5465,Kushtagi,601387,Kodatgeri
543,KOPPAL,5465,Kushtagi,601392,Konapur
543,KOPPAL,5465,Kushtagi,601521,Konapur
543,KOPPAL,5465,Kushtagi,601461,Kordakera
543,KOPPAL,5465,Kushtagi,601400,K.Parsapur
543,KOPPAL,5465,Kushtagi,601472,Kudloor
543,KOPPAL,5465,Kushtagi,601412,Kumblavati
543,KOPPAL,5465,Kushtagi,601503,Kurbanhal
543,KOPPAL,5465,Kushtagi,601496,Kushtagi(Rural)
543,KOPPAL,5465,Kushtagi,601441,Kyadiguppa
543,KOPPAL,5465,Kushtagi,601548,Lingadhalli
543,KOPPAL,5465,Kushtagi,601500,Madalgatti
543,KOPPAL,5465,Kushtagi,601488,Madapur
543,KOPPAL,5465,Kushtagi,601449,Madikera
543,KOPPAL,5465,Kushtagi,601405,Madnal
543,KOPPAL,5465,Kushtagi,939203,MAJARENARASAPURA
543,KOPPAL,5465,Kushtagi,601397,Malgitti
543,KOPPAL,5465,Kushtagi,601446,Malkapur
543,KOPPAL,5465,Kushtagi,601537,Manedhal
543,KOPPAL,5465,Kushtagi,601482,Mankalkeri
543,KOPPAL,5465,Kushtagi,601430,Mannerhal
543,KOPPAL,5465,Kushtagi,601386,Masbinkurbanhal
543,KOPPAL,5465,Kushtagi,601395,Mastkatti
543,KOPPAL,5465,Kushtagi,601475,Matur
543,KOPPAL,5465,Kushtagi,601434,Mavinitagi
543,KOPPAL,5465,Kushtagi,601508,Mayadhunsi
543,KOPPAL,5465,Kushtagi,601468,Megur
543,KOPPAL,5465,Kushtagi,601440,Mensageri
543,KOPPAL,5465,Kushtagi,601538,Mettinhal
543,KOPPAL,5465,Kushtagi,601377,Mittalkod
543,KOPPAL,5465,Kushtagi,601439,Miyapur
543,KOPPAL,5465,Kushtagi,601515,Muddalgundi
543,KOPPAL,5465,Kushtagi,601471,Mudenoor
543,KOPPAL,5465,Kushtagi,601436,Mudhotagi
543,KOPPAL,5465,Kushtagi,601415,Mugnoor
543,KOPPAL,5465,Kushtagi,601517,Myadardokki
543,KOPPAL,5465,Kushtagi,601478,Nadavalkoppa
543,KOPPAL,5465,Kushtagi,601513,Nagarhal
543,KOPPAL,5465,Kushtagi,601530,Nandapur
543,KOPPAL,5465,Kushtagi,601523,Narinhal
543,KOPPAL,5465,Kushtagi,601510,Nawalhalli
543,KOPPAL,5465,Kushtagi,601512,Neerloti
543,KOPPAL,5465,Kushtagi,601502,Nerebenchi
543,KOPPAL,5465,Kushtagi,601497,Nidsesi
543,KOPPAL,5465,Kushtagi,601378,Nilogal
543,KOPPAL,5465,Kushtagi,601384,Nirlakoppa
543,KOPPAL,5465,Kushtagi,601393,Paramanhatti
543,KOPPAL,5465,Kushtagi,601455,Parasapur
543,KOPPAL,5465,Kushtagi,601390,Pattalchinti
543,KOPPAL,5465,Kushtagi,601540,Pura
543,KOPPAL,5465,Kushtagi,601423,Puratageri
543,KOPPAL,5465,Kushtagi,601374,Rampur
543,KOPPAL,5465,Kushtagi,601489,Rampur(Jagir)
543,KOPPAL,5465,Kushtagi,601511,Rampur(M)
543,KOPPAL,5465,Kushtagi,601388,Rangapur
543,KOPPAL,5465,Kushtagi,601484,Ryawanki
543,KOPPAL,5465,Kushtagi,601541,Sanganhal
543,KOPPAL,5465,Kushtagi,601514,Sasvihal
543,KOPPAL,5465,Kushtagi,601429,Sebankatti
543,KOPPAL,5465,Kushtagi,601382,Shadalgera
543,KOPPAL,5465,Kushtagi,601501,Shakapur
543,KOPPAL,5465,Kushtagi,939204,SHAKTHINAGAR
543,KOPPAL,5465,Kushtagi,939205,SHIVANAGAR
543,KOPPAL,5465,Kushtagi,601546,Siddapur
543,KOPPAL,5465,Kushtagi,601467,Sirguppa
543,KOPPAL,5465,Kushtagi,601453,Talugeri
543,KOPPAL,5465,Kushtagi,601425,Tatakunti
543,KOPPAL,5465,Kushtagi,601532,Tawargera
543,KOPPAL,5465,Kushtagi,601487,Teggihal
543,KOPPAL,5465,Kushtagi,601495,Tekkalki
543,KOPPAL,5465,Kushtagi,601492,Tengunti
543,KOPPAL,5465,Kushtagi,601402,Timmanhatti
543,KOPPAL,5465,Kushtagi,601443,Timmanhatti
543,KOPPAL,5465,Kushtagi,601465,Tonsihal
543,KOPPAL,5465,Kushtagi,601452,Topalkatti
543,KOPPAL,5465,Kushtagi,601383,Tuggaldoni
543,KOPPAL,5465,Kushtagi,601408,Tumrikoppa
543,KOPPAL,5465,Kushtagi,601418,Turkanur
543,KOPPAL,5465,Kushtagi,601522,Umlirampur
543,KOPPAL,5465,Kushtagi,601480,Upparbasapur
543,KOPPAL,5465,Kushtagi,601426,Usalkoppa
543,KOPPAL,5465,Kushtagi,601375,Vakkandurga
543,KOPPAL,5465,Kushtagi,601494,Vanageri
543,KOPPAL,5465,Kushtagi,601410,Varikal
543,KOPPAL,5465,Kushtagi,601403,Venkatapur
543,KOPPAL,5465,Kushtagi,939206,VENKATESHWARANAGAR
543,KOPPAL,5465,Kushtagi,601545,Virupapur
543,KOPPAL,5465,Kushtagi,601531,Vithalapur
543,KOPPAL,5465,Kushtagi,601414,Yelbunchi
543,KOPPAL,5465,Kushtagi,601464,Yelburthi
543,KOPPAL,5465,Kushtagi,601406,Yerigeri
543,KOPPAL,5465,Kushtagi,601420,Yerigonhal
543,KOPPAL,5465,Kushtagi,601450,Zhoolkatti
543,KOPPAL,5465,Kushtagi,601525,Zhoolkunti
543,KOPPAL,5465,Kushtagi,601448,Zhunjalkoppa
543,KOPPAL,5464,Yelbarga,601238,Ballutgi
543,KOPPAL,5464,Yelbarga,601240,Bandi
543,KOPPAL,5464,Yelbarga,601259,Bandihal
543,KOPPAL,5464,Yelbarga,601245,Bassapur
543,KOPPAL,5464,Yelbarga,601318,Bevoor
543,KOPPAL,5464,Yelbarga,601284,Biraldinni
543,KOPPAL,5464,Yelbarga,601246,Boon Koppa
543,KOPPAL,5464,Yelbarga,601269,Budakunti
543,KOPPAL,5464,Yelbarga,601273,Budur
543,KOPPAL,5464,Yelbarga,601300,Bukkanhatti
543,KOPPAL,5464,Yelbarga,601242,Chikbannigol
543,KOPPAL,5464,Yelbarga,601282,Chikka Arlihalli
543,KOPPAL,5464,Yelbarga,601276,Chikka Mannapur
543,KOPPAL,5464,Yelbarga,601313,Chikmyageri
543,KOPPAL,5464,Yelbarga,601236,Chikoppa
543,KOPPAL,5464,Yelbarga,601292,Chikwankal Kunta
543,KOPPAL,5464,Yelbarga,601279,Choudapur
543,KOPPAL,5464,Yelbarga,601247,Dammur
543,KOPPAL,5464,Yelbarga,601295,Gandhal
543,KOPPAL,5464,Yelbarga,601306,Gedigera
543,KOPPAL,5464,Yelbarga,601253,G.Jarkunti
543,KOPPAL,5464,Yelbarga,601272,Gule
543,KOPPAL,5464,Yelbarga,601301,Gunhalu
543,KOPPAL,5464,Yelbarga,601274,Guntamadu
543,KOPPAL,5464,Yelbarga,601311,Guttur
543,KOPPAL,5464,Yelbarga,601254,G.Virapur
543,KOPPAL,5464,Yelbarga,601244,Hagedhal
543,KOPPAL,5464,Yelbarga,601305,Hanmapur
543,KOPPAL,5464,Yelbarga,601268,Hire Arlihalli
543,KOPPAL,5464,Yelbarga,601234,Hiremyageri
543,KOPPAL,5464,Yelbarga,601296,Hire Waddarkal
543,KOPPAL,5464,Yelbarga,601293,Hire Wankal Kunta
543,KOPPAL,5464,Yelbarga,601257,Hosahalli
543,KOPPAL,5464,Yelbarga,601285,Hosur
543,KOPPAL,5464,Yelbarga,601308,Hulegudda
543,KOPPAL,5464,Yelbarga,601302,Hunsihal
543,KOPPAL,5464,Yelbarga,601239,Jhulkatti
543,KOPPAL,5464,Yelbarga,601241,Kadbalkatti
543,KOPPAL,5464,Yelbarga,601266,Kalak Bandi
543,KOPPAL,5464,Yelbarga,601280,Kalbhavi
543,KOPPAL,5464,Yelbarga,601265,Kallur
543,KOPPAL,5464,Yelbarga,601258,Karmudi
543,KOPPAL,5464,Yelbarga,601297,Katgihalli
543,KOPPAL,5464,Yelbarga,601231,Katral
543,KOPPAL,5464,Yelbarga,601303,Kolihal
543,KOPPAL,5464,Yelbarga,601243,Konasagar
543,KOPPAL,5464,Yelbarga,601264,Kudgunti
543,KOPPAL,5464,Yelbarga,601255,Kudri Kotgi
543,KOPPAL,5464,Yelbarga,601252,Lagalur
543,KOPPAL,5464,Yelbarga,601312,Lakmangule
543,KOPPAL,5464,Yelbarga,601251,Madlur
543,KOPPAL,5464,Yelbarga,601249,Makkahalli
543,KOPPAL,5464,Yelbarga,601263,Malaksamudra
543,KOPPAL,5464,Yelbarga,601287,Mandalmari
543,KOPPAL,5464,Yelbarga,601256,Maranhal
543,KOPPAL,5464,Yelbarga,601278,Markat
543,KOPPAL,5464,Yelbarga,601281,Mataldinni
543,KOPPAL,5464,Yelbarga,601267,Matrangi
543,KOPPAL,5464,Yelbarga,601235,Mudhol
543,KOPPAL,5464,Yelbarga,601310,Murdi
543,KOPPAL,5464,Yelbarga,601304,Myadneri
543,KOPPAL,5464,Yelbarga,601309,Narsapur
543,KOPPAL,5464,Yelbarga,601290,Nilogal
543,KOPPAL,5464,Yelbarga,601286,Ningalbandi
543,KOPPAL,5464,Yelbarga,601283,N.Jarkunti
543,KOPPAL,5464,Yelbarga,601270,Putakmari
543,KOPPAL,5464,Yelbarga,601250,Salbhavi
543,KOPPAL,5464,Yelbarga,601261,Sanganhal
543,KOPPAL,5464,Yelbarga,601230,Sankanur
543,KOPPAL,5464,Yelbarga,601275,Sidlabhavi
543,KOPPAL,5464,Yelbarga,601232,Sirgumpi
543,KOPPAL,5464,Yelbarga,601233,Sompur
543,KOPPAL,5464,Yelbarga,601294,Talkere
543,KOPPAL,5464,Yelbarga,601307,Talur
543,KOPPAL,5464,Yelbarga,601288,Taralkatti
543,KOPPAL,5464,Yelbarga,601298,Tippanhal
543,KOPPAL,5464,Yelbarga,601260,Tondihal
543,KOPPAL,5464,Yelbarga,601237,Tumurguddi
543,KOPPAL,5464,Yelbarga,601299,Uchalkunta
543,KOPPAL,5464,Yelbarga,601291,Uppaldinni
543,KOPPAL,5464,Yelbarga,601248,Vajra Bandi
543,KOPPAL,5464,Yelbarga,601317,Vangera
543,KOPPAL,5464,Yelbarga,601277,Vanjabhavi
543,KOPPAL,5464,Yelbarga,601289,Yapaldinni
543,KOPPAL,5464,Yelbarga,601271,Yeddoni
543,KOPPAL,5464,Yelbarga,601262,Yelburga
544,MANDYA,5546,Krishnarajpet,613422,Achamanahalli
544,MANDYA,5546,Krishnarajpet,613448,Adihalli
544,MANDYA,5546,Krishnarajpet,613636,Agasarahalli
544,MANDYA,5546,Krishnarajpet,613436,Aghalaya
544,MANDYA,5546,Krishnarajpet,613439,Aghalaya Kaval
544,MANDYA,5546,Krishnarajpet,613555,Agrahara Bachahalli
544,MANDYA,5546,Krishnarajpet,613611,Akkihebbal
544,MANDYA,5546,Krishnarajpet,613616,Alambadi
544,MANDYA,5546,Krishnarajpet,613618,Alambadi Kaval
544,MANDYA,5546,Krishnarajpet,613590,Alenahalli
544,MANDYA,5546,Krishnarajpet,613628,Ambigarahalli
544,MANDYA,5546,Krishnarajpet,613434,Amchahalli
544,MANDYA,5546,Krishnarajpet,613522,Anchanahalli
544,MANDYA,5546,Krishnarajpet,613372,Anchebeeranahalli
544,MANDYA,5546,Krishnarajpet,613524,Anchemuddanahalli
544,MANDYA,5546,Krishnarajpet,613369,Anegola
544,MANDYA,5546,Krishnarajpet,613389,Ankanahalli
544,MANDYA,5546,Krishnarajpet,613481,Ankanathapura
544,MANDYA,5546,Krishnarajpet,613452,Annechakanahalli
544,MANDYA,5546,Krishnarajpet,613561,Anuvinakatte
544,MANDYA,5546,Krishnarajpet,613443,Appanahalli
544,MANDYA,5546,Krishnarajpet,613646,Aralakuppe
544,MANDYA,5546,Krishnarajpet,613559,Areboppanahalli
544,MANDYA,5546,Krishnarajpet,613640,AREBUVANAHALLY
544,MANDYA,5546,Krishnarajpet,613595,Arenahalli
544,MANDYA,5546,Krishnarajpet,613661,Athuppe
544,MANDYA,5546,Krishnarajpet,613491,ATTIMARANAHALLY
544,MANDYA,5546,Krishnarajpet,613469,Ballekere
544,MANDYA,5546,Krishnarajpet,613525,Ballekere
544,MANDYA,5546,Krishnarajpet,613633,Ballekere
544,MANDYA,5546,Krishnarajpet,613665,Ballenahalli
544,MANDYA,5546,Krishnarajpet,613598,Ballenahalli
544,MANDYA,5546,Krishnarajpet,613666,Ballenahallikaval
544,MANDYA,5546,Krishnarajpet,613562,Bandaboyanahalli
544,MANDYA,5546,Krishnarajpet,613548,Bandihole
544,MANDYA,5546,Krishnarajpet,613638,Bannanakere
544,MANDYA,5546,Krishnarajpet,613650,Bannenahalli
544,MANDYA,5546,Krishnarajpet,613451,BARATHIPURAKOPPALU
544,MANDYA,5546,Krishnarajpet,613619,Basavanahalli
544,MANDYA,5546,Krishnarajpet,613391,Basavanahalli
544,MANDYA,5546,Krishnarajpet,613648,B.Bachahalli
544,MANDYA,5546,Krishnarajpet,926860,BEDADAHALLY
544,MANDYA,5546,Krishnarajpet,613409,Beechanahalli
544,MANDYA,5546,Krishnarajpet,613594,Beekanahalli
544,MANDYA,5546,Krishnarajpet,613602,Beeravalli
544,MANDYA,5546,Krishnarajpet,613626,Belathur
544,MANDYA,5546,Krishnarajpet,613551,Bellibettadakaval
544,MANDYA,5546,Krishnarajpet,613649,Bettadahosur
544,MANDYA,5546,Krishnarajpet,613460,Bettadapura
544,MANDYA,5546,Krishnarajpet,613583,Bevinahalli
544,MANDYA,5546,Krishnarajpet,613388,Bhadranakoppalu
544,MANDYA,5546,Krishnarajpet,613458,Bikkasandra
544,MANDYA,5546,Krishnarajpet,613547,Biliganahalli
544,MANDYA,5546,Krishnarajpet,613566,Billaramanahalli
544,MANDYA,5546,Krishnarajpet,613456,Billenahalli
544,MANDYA,5546,Krishnarajpet,613368,Bolamaranahalli
544,MANDYA,5546,Krishnarajpet,613528,Bommalapura
544,MANDYA,5546,Krishnarajpet,613556,Bommanayakanahalli
544,MANDYA,5546,Krishnarajpet,613507,Bommanaykanahalli
544,MANDYA,5546,Krishnarajpet,613572,Bommenahalli
544,MANDYA,5546,Krishnarajpet,613657,Bookahalli
544,MANDYA,5546,Krishnarajpet,613401,Boovanahalli
544,MANDYA,5546,Krishnarajpet,613476,Boppanahalli
544,MANDYA,5546,Krishnarajpet,613410,Borapura
544,MANDYA,5546,Krishnarajpet,613674,BUKAHALLIKOPPALU
544,MANDYA,5546,Krishnarajpet,613652,Bukanakere
544,MANDYA,5546,Krishnarajpet,613499,Byaladakere
544,MANDYA,5546,Krishnarajpet,613497,Byrapura
544,MANDYA,5546,Krishnarajpet,613482,Chamalapura
544,MANDYA,5546,Krishnarajpet,613571,CHAMIKOPPLU
544,MANDYA,5546,Krishnarajpet,613600,Chandagonahalli
544,MANDYA,5546,Krishnarajpet,613519,Chattamgere
544,MANDYA,5546,Krishnarajpet,613500,Chattenahalli
544,MANDYA,5546,Krishnarajpet,613527,Cheekanahalli
544,MANDYA,5546,Krishnarajpet,613654,Chikkadiganahalli
544,MANDYA,5546,Krishnarajpet,613473,Chikkaharanahalli
544,MANDYA,5546,Krishnarajpet,613554,Chikkahosahalli
544,MANDYA,5546,Krishnarajpet,613431,Chikkakyathnahalli
544,MANDYA,5546,Krishnarajpet,613415,Chikkalale
544,MANDYA,5546,Krishnarajpet,613581,Chikkamandagere
544,MANDYA,5546,Krishnarajpet,613490,Chikkanayakanahalli
544,MANDYA,5546,Krishnarajpet,613438,Chikkasomanahalli
544,MANDYA,5546,Krishnarajpet,613371,Chikkatharahalli
544,MANDYA,5546,Krishnarajpet,613544,Chikkonahalli
544,MANDYA,5546,Krishnarajpet,613539,Chilladahalli
544,MANDYA,5546,Krishnarajpet,613376,Chinnenahalli
544,MANDYA,5546,Krishnarajpet,613662,Chokanahalli
544,MANDYA,5546,Krishnarajpet,613427,Chottanahalli
544,MANDYA,5546,Krishnarajpet,613508,Chowda Ghatta
544,MANDYA,5546,Krishnarajpet,613592,Chowdasamudra
544,MANDYA,5546,Krishnarajpet,613407,Chowdenahalli
544,MANDYA,5546,Krishnarajpet,613577,Chowdenahalli
544,MANDYA,5546,Krishnarajpet,613396,Chujjalakyathanahalli
544,MANDYA,5546,Krishnarajpet,613395,Dabbeghatta
544,MANDYA,5546,Krishnarajpet,613378,Dananahalli
544,MANDYA,5546,Krishnarajpet,613464,Dasagolapura
544,MANDYA,5546,Krishnarajpet,613526,DASHEGOWDANAKOPPALU
544,MANDYA,5546,Krishnarajpet,613387,Devarahalli
544,MANDYA,5546,Krishnarajpet,939559,DODDABHOGANAHALLI
544,MANDYA,5546,Krishnarajpet,613663,Doddagadiganahalli
544,MANDYA,5546,Krishnarajpet,613449,Doddaharanahalli
544,MANDYA,5546,Krishnarajpet,613430,Doddakyathnahalli
544,MANDYA,5546,Krishnarajpet,613437,Doddasomanahalli
544,MANDYA,5546,Krishnarajpet,613370,Doddatharahalli
544,MANDYA,5546,Krishnarajpet,613630,Doddayachenahalli
544,MANDYA,5546,Krishnarajpet,613398,Dorenahalli
544,MANDYA,5546,Krishnarajpet,613608,Dudukanahalli
544,MANDYA,5546,Krishnarajpet,613475,Dugganahalli
544,MANDYA,5546,Krishnarajpet,613375,Echaluguddekaval
544,MANDYA,5546,Krishnarajpet,613585,Gaddehosur
544,MANDYA,5546,Krishnarajpet,613365,Ganadahalli
544,MANDYA,5546,Krishnarajpet,613421,Ganganahalli
544,MANDYA,5546,Krishnarajpet,613400,Gangenahalli
544,MANDYA,5546,Krishnarajpet,613534,Gangenahalli
544,MANDYA,5546,Krishnarajpet,613658,Ganjigere
544,MANDYA,5546,Krishnarajpet,613673,GANJIGEREKOPPALU
544,MANDYA,5546,Krishnarajpet,613549,Gattiganahalli
544,MANDYA,5546,Krishnarajpet,613379,GOLLARAKOPPALU
544,MANDYA,5546,Krishnarajpet,613361,Gondihalli
544,MANDYA,5546,Krishnarajpet,613455,Goravi
544,MANDYA,5546,Krishnarajpet,613381,Govindanahalli
